fid,aspect,elv,flowAcc,planCurv,profCurv,riverProx,roadProx,slope,SPI,TPI,TRI,TWI,xcoord,ycoord,lithology_0,lithology_6,lithology_10,lithology_17,lithology_53,lithology_57,lithology_79,lithology_82,lithology_110,lithology_151,lithology_165,lithology_197,lithology_232,lithology_237,lithology_243,lithology_278,lithology_307,lithology_315,lithology_316,lithology_360,lithology_375,lithology_404,lithology_424,lithology_427,lithology_429,lithology_434,lithology_443,lithology_481,lithology_488,lithology_490,lithology_547,lithology_573,lithology_591,lithology_679,lithology_686,lithology_785,lithology_792,lithology_803,lithology_808,lithology_816,lithology_835,soil_0,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_15,soil_16,soil_17
2537,0.4005940865183262,0.5751565636241285,0.00116414286512799,0.4902345700364909,0.4902345700364909,0.7104406313829004,0.05156138263465167,0.24100353920396783,0.2590166412358588,0.5650474314739828,0.004874273582518555,0.5820755644422111,3527525.4094,411375.730300004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2538,0.4379830476574793,0.596072201627556,0.0012311812582294166,0.5531295517040845,0.5531295517040845,0.6973764925333609,0.03645940409072136,0.009437232261999561,0.2597201620148145,0.5644152996776297,0.0003922958220036037,0.3417518116946477,3528036.1885,411375.730300001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2539,0.5942464108950747,0.6044560290006393,0.001027246267712931,0.4998986833387012,0.4998986833387012,0.6931687016512602,0.016777851197310255,0.2589934439140643,0.2590441469457817,0.5647752826097423,0.0053068817180326605,0.35993421667864756,3528196.7744,411387.3389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2540,0.8668331437117117,0.5549810222184695,0.0012532131306419803,0.49194468726176743,0.49194468726176743,0.7236525429523151,0.012505472648238885,0.5296128134553284,0.2590296186752224,0.5664823838906783,0.013499691368727623,0.3897170793721201,3526952.7176,411387.3389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2541,0.666139569426097,0.5852399085001274,0.0031015254021447398,0.4906335643557076,0.4906335643557076,0.7069527811028111,0.04810951475505321,0.35673495147766554,0.2596419966259756,0.5632200547653984,0.007576837996374881,0.29720795648890935,3527662.778,411406.686600003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2542,0.8584698128595677,0.5635630692617328,0.0009561436551876342,0.4924160250163269,0.4924160250163269,0.7229261502341541,0.008842704534108854,0.526449655232979,0.2590120664673265,0.5672963465417071,0.01311108328176486,0.6972805994722483,3527006.8911,411410.556199998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2543,0.43105387514815097,0.5806441790951815,0.0008591114651014203,0.49512137399026035,0.49512137399026035,0.7107238985419181,0.044213521727699406,0.19846136475875367,0.25900211058925515,0.5651357874312843,0.004171269643644852,0.7290602721092008,3527525.4094,411435.7082,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2544,0.6429387847147453,0.6090190564628948,0.00051395603529736,0.5071142725581382,0.5071142725581382,0.7159557461872327,0.005592617222910882,0.22734613941802034,0.2590141872461402,0.5687908321471767,0.005006687602103214,0.5554241008333384,3527345.4758,411778.162400002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2545,0.5934336378017904,0.5238722952255992,0.002546356384552076,0.4898581864272388,0.4898581864272388,0.5477955430322442,0.02305895112093531,0.39434297059636786,0.25900107843898984,0.5644611482875657,0.008614817332620284,0.7313657112467092,3534378.4057,411782.921500005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2546,0.6217651851311781,0.7348819082853955,0.002862590382016674,0.48285261309123806,0.48285261309123806,0.3810015995470037,0.0,0.339717918685567,0.25899186771444543,0.5619711484587003,0.0071850208603661024,0.7322240807014773,3541526.8406,411785.1378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2547,0.5473167127580024,0.0,0.0029544800774124725,0.4812204630023067,0.4812204630023067,0.7298697346639459,0.05378807275104953,0.9742596584008281,0.25899616301942485,0.3485498167756532,0.29948221037348866,0.7231377809720823,3526797.7541,411792.367199998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2548,0.5992827724659223,0.6207533167064316,0.0017067555623557322,0.49027598571570635,0.49027598571570635,0.7132096485137502,0.0,0.24794270253979828,0.25905641446480815,0.5656006333742795,0.00568948191823289,0.35328875529561726,3527496.3878,411793.640500002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2549,0.40636314773022014,0.742752175826624,0.00056710427784295,0.4949349738585877,0.4949349738585877,0.3782698024593156,0.003954577630580678,0.28244054299029897,0.2590248138221926,0.5670729599335893,0.006016190824796032,0.35834778121589517,3541646.927,411799.556000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2550,0.9463343399387195,0.5595184782368153,0.001468545832652158,0.4934321053865672,0.4934321053865672,0.7233485712414738,0.022370468891643527,0.3387303969556318,0.2590009156781753,0.5657830848048251,0.007178038111262668,0.7247478228622999,3527055.981,411802.939800002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2551,0.5592131522234887,0.7397442527769998,0.0017926914190759201,0.4875795590617562,0.4875795590617562,0.3812850352314432,0.003954577630580678,0.4501727389598959,0.2590513357383916,0.5616349224429243,0.010957031848297688,0.36850420826410124,3541523.964,411835.8853,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2552,0.4826821342521079,0.4912490748792528,3.205406159139854e-05,0.48578532365685456,0.48578532365685456,0.7345133804369912,0.0787943981081071,0.930472207042608,0.2589873246205378,0.6843750418130631,0.1368271967094347,0.666647816091763,3526618.8954,411840.521499995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2553,0.5420411057851251,0.4349573932207824,0.0011539879094142145,0.48111904802343197,0.48111904802343197,0.731615272833028,0.06388815791180719,0.9772736159030775,0.25878247785412173,0.6683387552442083,0.26784497413188874,0.6939648340451152,3526725.5227,411842.241300001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2554,0.5968715823599324,0.7383899497668638,0.001719118293986598,0.5011362066625075,0.5011362066625075,0.3856676110510305,0.0,0.42757264782443855,0.25911446215090295,0.5701793879851337,0.010510065095385877,0.34056955744611295,3541349.4402,411859.206700001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
