fid,aspect,elv,flowAcc,planCurv,profCurv,riverProx,roadProx,slope,SPI,TPI,TRI,TWI,xcoord,ycoord,lithology_0,lithology_6,lithology_10,lithology_11,lithology_17,lithology_53,lithology_57,lithology_79,lithology_82,lithology_110,lithology_151,lithology_165,lithology_197,lithology_229,lithology_232,lithology_237,lithology_243,lithology_278,lithology_298,lithology_307,lithology_315,lithology_316,lithology_360,lithology_404,lithology_424,lithology_427,lithology_429,lithology_434,lithology_443,lithology_488,lithology_490,lithology_547,lithology_570,lithology_573,lithology_591,lithology_629,lithology_679,lithology_685,lithology_686,lithology_785,lithology_792,lithology_803,lithology_808,lithology_816,lithology_835,soil_-99999,soil_0,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17
2233,0.024217159075302076,0.3694087259273943,0.001557177059763386,0.4948022027670727,0.4948022027670727,0.08306111863323007,0.16628046738791893,0.4343051694498827,0.2591350874443188,0.5652378408053903,0.010329410955978561,0.32577953579744906,3487722.11021423,428206.419928872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2234,0.12904905039413592,0.1295661111980794,0.0009365106052235325,0.49669237174617725,0.49669237174617725,0.0356231714991732,0.08709053458061995,0.3017487806301744,0.25901001932388423,0.5645452776113004,0.0063750170808941405,0.7067383799686874,3642600.40262125,509022.144803642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2235,0.25614609314462683,0.22343262211388965,8.74079191818145e-06,0.5110119153739604,0.5110119153739604,0.02692133124971718,0.01977288815290339,0.04452539323880104,0.25902701700560604,0.565498627102465,0.001315040493081337,0.3017225741188243,3530305.35207607,454015.844086883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2236,0.37786077138414603,0.32202869247142285,0.00035421939923788756,0.49592244881014674,0.49592244881014674,0.30715616721188654,0.0,0.12684849388287925,0.2590087809327394,0.5657827280167029,0.0029204681524744613,0.6727698744399613,3473603.44886589,632111.27343506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2237,0.9695374136741207,0.08585146146539123,0.07342443470523677,0.48165590914655393,0.48165590914655393,0.37920061651414316,0.027963086585976803,0.20211326473041502,0.2596440226084308,0.5649535336425802,0.004370526134322355,0.5449874731246797,3541276.4668244,382618.637487273,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2238,0.019227868210712266,0.4149049963486937,0.0005921217130824355,0.49446092088033283,0.49446092088033283,0.0432072608696489,0.08152570629332152,0.9619010513123404,0.2589575742364046,0.699521956996419,0.22459096325169156,0.7027162941004934,3553492.79896238,566852.095078816,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2239,0.3337817347750211,0.22644974514613828,0.015873178977511587,0.4730043357827016,0.4730043357827016,0.03636025655347203,0.2284774182188505,0.02062438459330041,0.2590438117685467,0.5629484662384685,0.0007291058773375991,0.5400535079790701,3475195.45163978,467483.922811597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2240,0.2104991598433967,0.17563053689377459,0.0016861777027657602,0.48951667678144023,0.48951667678144023,0.3739943125077642,0.477587900739955,0.23179845964154858,0.2590108011456268,0.5637924684150614,0.00475714420799047,0.7118365617362548,3415972.21099817,465736.339091542,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2241,0.8087807810150041,0.02241803204790385,0.00037442177549208645,0.44558463665456205,0.44558463665456205,0.15816765679364495,0.016777851197310255,0.019025053577874006,0.2590011296501041,0.5646700316785779,0.000593260801663992,0.6706796037839601,3585419.13611468,667243.635165833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2242,0.08080988214069514,0.003163383098443503,4.835924113777673e-05,0.4986265634189095,0.4986265634189095,0.7317285219164904,0.01768540906821771,0.02799272119442144,0.2590120370561075,0.5651267608482808,0.0007933387451069658,0.659830544853975,3450528.11875444,425725.48110798,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2243,0.5216217820136976,0.258885359610724,0.049171170338024955,0.4851052018361668,0.4851052018361668,0.28380925714957067,0.056620936633167106,0.14802012110848894,0.26641268204194973,0.5638239228872044,0.0028817511008735466,0.39455350201049,3436219.04880576,519472.146963877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2244,0.2751056554154065,0.24947394130534026,0.01178339618037993,0.4828175496866012,0.4828175496866012,0.3405638282812622,0.0,0.0583482415230942,0.2588364910514756,0.5638905958679359,0.001303644614801913,0.7993309751218026,3436380.70607515,562363.070526821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2245,0.8480386455081721,0.23762225322122324,0.003150067491210242,0.4890050092373118,0.4890050092373118,0.35269561227211754,0.012505472648238885,0.2695896335832738,0.2589625554071852,0.5641616825637652,0.005578708988010644,0.7378516916962201,3543115.81909187,386076.32150265,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2246,0.09275198551641209,0.7938738360690134,0.0003948321039254759,0.48144904736887695,0.48144904736887695,0.13942124999638875,0.01630514088152636,0.08039160763115509,0.2589914171562994,0.5656113024345328,0.002176922423582353,0.6779787169174136,3558067.46908901,427317.535966057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2247,0.5453522214554446,0.2732483765821308,0.0005980540701454025,0.49795021603392803,0.49795021603392803,0.0105114895516646,0.008842704534108854,0.06990146822939194,0.259013640855438,0.5648350711836986,0.0014157263145038249,0.693359265087523,3619078.93322122,507971.478234907,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2248,0.30828243080789053,0.058071934643651256,0.0013193720487264036,0.474605467076203,0.474605467076203,0.16035373245289233,0.008842704534108854,0.04861362380974982,0.2590299618132599,0.563904223179004,0.001023956181876588,0.41466291738410627,3592128.26318307,641718.654987204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
